지점,지점명,위도,경도,노장해발고도(m)
10368,뷔센부르크,52.1167,12.4667,187
10376,바후트,52.05,13.5,56
10376,바루트,52.05,13.5,56
10379,포츠담,52.3833,13.0667,81
10381,베를린 달렘,52.4667,13.3,51
10382,베를린-테겔,52.5667,13.3167,37
10384,베를린,52.4667,13.4,50
10385,베를린-쇤펠드,52.3833,13.5167,47
10385,베를린 쇠네펠트,52.3833,13.5167,47
10393,린덴베르크,52.2167,14.1167,98
10396,맨스코노,52.55,14.55,12
10396,만슈노,52.55,14.55,12
10400,뒤셀도르프,51.3,6.7667,45
10410,에쎈,51.4,6.9667,153
10410,에센,51.4,6.9667,153
10418,루든샤이트,51.25,7.65,387
10427,캘러 애스텐,51.1833,8.4833,839
10427,칼러 아스텐,51.1833,8.4833,839
10430,밧 립슈프링어,51.7833,8.8333,157
10430,바트 립스프링에,51.7833,8.8333,157
10433,파엔부르,51.8667,9.2667,258
10435,봐부르크,51.5,9.1167,235
10435,바르부르크,51.5,9.1167,235
10439,프히츨라,51.1167,9.2833,173
10442,알펠트,51.9667,9.8,148
10444,괴팅겐,51.5,9.95,167
10449,라이네펠트,51.4,10.3167,356
10449,라이네펠데,51.4,10.3167,356
10452,브하운라게,51.7333,10.6,607
10452,브라운라게,51.7333,10.6,607
10453,브로켄,51.8,10.6167,1142
10454,베르니게로데,51.85,10.7667,234
10454,베르니거호드,51.85,10.7667,234
10458,할츠거호드,51.65,11.1333,404
10458,하르츠게로데,51.65,11.1333,404
10460,아흐텐,51.3833,11.3,164
10460,아르턴,51.3833,11.3,164
10469,라이프찌히,51.4167,12.2333,144
10471,라이프치히,51.3167,12.4167,141
10474,비텐베르크,51.8833,12.65,105
10476,홀츠도르프,51.7667,13.1833,81
10480,오샤츠,51.3,13.1,150
10488,드레스덴,51.1333,13.75,230
10490,도베르루크-키르크하인,51.65,13.5833,97
10490,도벌루크 키르시하인,51.65,13.5833,97
10495,호이어스베르다,51.45,14.25,116
10495,호이어스베다,51.45,14.25,116
10496,콧부스,51.7833,14.3167,69
10496,코트부스,51.7833,14.3167,69
10499,괴를리츠,51.1667,14.95,237
10500,가이렌키르첸,50.9667,6.05,90
10502,노브니히,50.8333,6.6667,118
10505,본 한겔라,50.7667,7.1667,60
10506,뉘르부르크 바르봐일러,50.35,6.8667,485
10513,쾰른 본,50.8667,7.1667,91
10513,쾰른,50.8667,7.1667,91
10519,본 롤리버,50.7333,7.2,159
10526,밧 마리엔베르크,50.6667,7.9667,547
10526,바트 마리엔베르크,50.6667,7.9667,547
10532,기센,50.5833,8.7,186
10534,호에로트스코프-포겔스베르크,50.5167,9.2167,743
10534,호에로스코프 보겔스베르크,50.5167,9.2167,743
10540,아이제나흐,51,10.3667,312
10542,바트헤르스펠트,50.85,9.7333,273
10542,바트 허스펠트,50.85,9.7333,273
10544,봐쎄쿠페,50.5,9.95,921
10544,바서쿠페,50.5,9.95,921
10548,마이닝겐,50.5667,10.3833,450
10552,슈뮈케,50.65,10.7667,937
10552,슈무케,50.65,10.7667,937
10554,에어퍼트 빈더슬리븐,50.9833,10.9667,315
10554,에르푸르트-빈더슬레벤,50.9833,10.9667,315
10557,노이하우스 A.R.,50.5,11.1333,845
10557,노이하우스,50.5,11.1333,845
10564,슐라이지,50.5667,11.8167,501
10564,쉴라이츠,50.5667,11.8167,501
10565,오스터펠트,51.0833,11.9333,262
10567,게라-로이믹스,50.8833,12.1333,311
10567,게라 로임니츠,50.8833,12.1333,311
10569,플라운,50.4833,12.1333,386
10569,플라우엔,50.4833,12.1333,386
10574,칼스펠트,50.4333,12.6167,898
10574,카를스펠트,50.4333,12.6167,898
10577,켐니츠,50.8,12.8667,418
10577,케먼츠,50.8,12.8667,418
10578,휘틀베르크,50.4333,12.95,1213
10578,피히텔베르크,50.4333,12.95,1213
10579,마리엔베르크,50.65,13.15,639
10582,진발트-게오르겐펠트,50.7333,13.75,877
10582,진발드 게오르겐펠트,50.7333,13.75,877
10591,리히텐하인-미텔도르프,50.9333,14.2167,300
10591,리히텐하인 미텔른도르프,50.9333,14.2167,300
10609,트리어-페트리스베르크,49.75,6.6667,265
10609,트리어 피트리스베르크,49.75,6.6667,265
10613,뷔셀,50.1667,7.0667,478
10615,도이젤바흐,49.7667,7.05,480
10615,도이셀바흐,49.7667,7.05,480
10616,한,49.95,7.2667,502
10618,이다르 오베르슈타인,49.7,7.3333,376
10628,가이젠하임,49.9833,7.95,118
10635,클라이너 펠트베르크/타우누스,50.2167,8.45,805
10635,클라이너 펠트베르크 타우누스,50.2167,8.45,805
10637,프랑크푸르트 플룩하펜,50.05,8.6,111
10637,푸랑크푸르트,50.05,8.6,111
10641,오펜바흐 베터파크,50.0833,8.7833,119
10641,오펜바하,50.0833,8.7833,119
10646,노이휘텐 스페사르트,50.0167,9.4167,340
10646,노이후텐-스페사르트,50.0167,9.4167,340
10648,미헬슈타트-필브룬,49.7167,9.1,453
10648,미셸스타트 비엘부른,49.7167,9.1,453
10655,뷔르츠부르크,49.7667,9.9667,268
10658,밧 키싱엔,50.2,10.0833,262
10658,바트 키싱겐,50.2,10.0833,262
10671,코부르크,50.2833,10.9833,322
10675,밤베르크,49.8833,10.9167,239
10685,호프,50.3167,11.8833,567
10686,운지델-쇤브룬,50.0333,11.9667,624
10686,분제델 쇤분,50.0333,11.9667,624
10688,바이든,49.6667,12.1833,438
10688,바이덴,49.6667,12.1833,438
10704,베후스,49.2833,6.6833,363
10704,베루스,49.2833,6.6833,363
10706,트홀라이,49.4833,7.05,396
10706,톨레이,49.4833,7.05,396
10708,자르브뤼켄/엔스하임,49.2167,7.1167,322
10708,자르브뤼켄 엔스하임,49.2167,7.1167,322
10724,와인비트,49.3833,8.1167,553
10724,바인비트,49.3833,8.1167,553
10729,만하임,49.5167,8.55,96
10731,라인스테튼,48.9667,8.3167,116
10731,라인슈테텐,48.9667,8.3167,116
10733,바이프스타트,49.3,8.9,237
10733,바이브슈타트,49.3,8.9,237
10736,뮐라커,48.9667,8.8667,244
10738,스튜트가르트,48.6833,9.2333,396
10738,슈투트가르트 에히터딩엔,48.6833,9.2333,396
10739,슈트트가르트,48.8333,9.2,314
10739,슈투트가르트 쉬나흔베르크,48.8333,9.2,314
10742,외링엔,49.2167,9.5167,276
10743,니더스테튼,49.4,9.9667,468
10756,포이히트방엔-하일브론,49.1667,10.3667,475
10756,포이트방엔 하일본,49.1667,10.3667,475
10761,바이센부르크,49.0167,10.9667,422
10763,뉘른베르크,49.5,11.05,318
10763,뉘른베르그,49.5,11.05,318
10765,호트,49.2167,11.1,388
10771,퀴메스브룩,49.4333,11.9,419
10776,레겐스부르크,49.05,12.1,366
10777,겔벨제,48.95,11.4333,539
10777,겔벨시,48.95,11.4333,539
10782,발트뮌헨,49.4,12.6833,500
10788,슈타우빙,48.8333,12.5667,350
10791,그로서 아버,49.1167,13.1333,1449
10791,고세 아버,49.1167,13.1333,1449
10796,츠비젤,49.0333,13.2333,612
10796,즈뷔셀,49.0333,13.2333,612
10803,프라이부르크,48,7.85,269
10805,라,48.3667,7.8333,155
10815,프로이덴스타트,48.45,8.4167,797
10818,클리펜에크,48.1,8.75,973
10818,클리퍼넥,48.1,8.75,973
10827,메스테튼,48.1833,9,920
10836,스퇴튼,48.6667,9.8667,734
10836,슈텐,48.6667,9.8667,734
10837,라우프하임,48.2167,9.9167,538
10850,하부르크,48.7833,10.7,457
10850,하르부르크,48.7833,10.7,457
10852,아우크스부르크,48.4333,10.9333,461
10856,레히펠트,48.1833,10.8667,555
10860,잉골슈타트,48.7167,11.5333,367
10863,바이헨스테판,48.4,11.7,470
10865,뮌헨 스타트,48.1333,11.55,520
10865,뮌헨,48.1333,11.55,520
10870,뮌헨,48.3667,11.8,453
10872,고트프리딩,48.6667,12.5333,350
10875,뮐도프,48.2833,12.5,405
10875,뮐도르프,48.2833,12.5,405
10895,퓌어슨젤,48.55,13.35,476
10908,펠트베르크/슈바르츠발트,47.8833,8,1486
10908,펠트베르크 슈바르츠발트,47.8833,8,1486
10929,콘스탄츠,47.6833,9.1833,443
10945,로이트키히 헤를라쯔호펜,47.8,10.0333,674
10945,로이토키르히-헤를라즈호펜,47.8,10.0333,674
10946,켐프텐,47.7167,10.3333,705
10948,오버스트도르프,47.4,10.2833,810
10954,알텐슈타트,47.8333,10.8667,739
10961,추크슈피체,47.4167,10.9833,2960
10962,호헨파이센베르크,47.8,11.0167,977
10962,호엔파이젠베르크,47.8,11.0167,977
10963,가르미슈파르텐키르헨,47.4833,11.0667,719
10963,가르미슈-파트텐키르헨,47.4833,11.0667,719
10982,키밍,47.8833,12.5333,549
11001,울프세그,48.1,13.6667,660
11008,로르바케,48.5667,14,600
11010,린츠 호에르싱 플루그하펜,48.2333,14.1833,298
11012,크렘스뮌스터,48.05,14.1333,383
11018,암스테텐,48.1,14.9,265
11019,올렌트스팅,48.6833,15.3667,598
11020,스티프트 베틀,48.6167,15.2,505
11021,릿스카우,48.95,15.0333,559
11022,레츠,48.7667,15.95,320
11024,자우어링,48.3333,15.3333,952
11030,툴른,48.3167,16.1167,175
11032,포이스도르프,48.6667,16.6333,202
11034,웬/시티,48.2,16.3667,171
11035,비인,48.25,16.3667,195
11035,비엔나 호에 바르테,48.25,16.3667,195
11036,비엔나 쉬베햐트 플루그하펜,48.1167,16.5667,183
11037,그로센제르스도르프,48.2,16.5667,157
11040,웬/운텔라,48.1333,16.4167,200
11051,란쇼펜,48.2167,13.0333,382
11053,리트 임 인크 라이스,48.2167,13.4833,431
11055,스카엘딩,48.4667,13.4333,314
11059,웰스/슐라이스하임,48.1667,14.0667,312
11060,린쯔,48.3,14.2833,266
11070,크렘,48.4167,15.6167,204
11075,란겐로이즈,48.4667,15.7,204
11078,리렌펠드/탈스케벨그,48.0333,15.5833,681
11080,웬/마리아브룬,48.2,16.2333,227
11082,굼폴드스킬켄,48.0333,16.2833,218
11083,라이저 베르게,48.5667,16.3667,450
11085,젤느도르프-마르케그,48.3333,16.8333,146
11101,브레겐츠,47.5,9.75,424
11105,펠드키르케,47.2667,9.6167,440
11110,갈지그,47.1333,10.2333,2080
11112,데크,47.1333,10.5667,798
11116,로이테/티롤,47.5,10.75,870
11119,시펠드,47.3333,11.1833,1182
11120,인스브루크 플루그하펜,47.2667,11.35,579
11126,팟쉐코플,47.2167,11.4667,2254
11127,오베르구르글,46.8667,11.0333,1938
11128,브레너,47,11.5167,1449
11130,쿠프스타인,47.5833,12.1667,493
11136,크리믈,47.2333,12.1833,1009
11138,알핀젠트롬 루돌프쇼에트,47.1333,12.6333,2304
11140,로페르,47.5833,12.7,629
11141,비스코프쇼펜,47.4,13.2167,543
11148,ST. 미카엘 임 룽 가우,47.1,13.65,1094
11149,오베르타우에른,47.25,13.5667,1763
11150,잘츠부르크 플루그하펜,47.8,13,430
11152,마트시,47.9833,13.1,502
11153,몬드시,47.85,13.3667,491
11155,포이어코겔,47.8167,13.7167,1618
11157,아이겐 임 엔스탈,47.5333,14.1333,638
11159,핀느파스,47.6167,14.3,940
11170,룬즈,47.85,15.0667,614
11171,ST 세바스티안/마리아젤,47.8,15.3,872
11180,락스/실반-베르그스테이션,47.7167,15.7833,1547
11182,비너노 이슈타트,47.8333,16.2167,280
11190,아이젠슈타트,47.85,16.5333,184
11192,크레인지켄,47.2,16.3333,267
11201,실리안,46.75,12.4167,1080
11204,리엔츠,46.8333,12.8167,659
11213,빌라케,46.6167,13.8833,494
11214,프레이테네그,46.9333,14.9167,1035
11220,노이마르크트,47.0667,14.4167,870
11225,웨이텐스펠드,46.85,14.2,705
11227,펠트키르헨,46.7167,14.1,543
11229,ST. 안드레 I.L.,46.7667,14.8333,402
11231,클라겐푸르트 플루그하펜,46.65,14.3333,448
11232,페이스트릿 OB 브레이부르그,46.5667,14.7667,527
11240,그라츠 탈레호프 플루그하펜,47,15.4333,330
11241,스코클,47.2,15.4667,1445
11248,배드 라드켈스부르그,46.6833,15.9833,208
11261,오버베라크,46.9333,13.2167,808
11265,비라케 아르 아우트.,46.6,13.6667,2164
11272,스피탈/드라우,46.7833,13.4833,542
11275,알리아케,46.7333,13.85,896
11280,무로,47.1167,14.1833,814
11285,데우트스케랜드스베르그,46.8167,15.2333,354
11290,그라츠 유니벌시테잇,47.0833,15.45,366
11298,펭드바체,46.9333,15.8667,283
11301,알벨스체웬드,47.45,9.85,721
11302,도른비른,47.4333,9.7333,410
11308,바르트,47.25,10.1833,1475
11312,갈투어,46.9667,10.1833,1587
11314,로이테 오톰,47.5,10.7333,850
11316,피즈타러 그렛처,46.9333,10.8833,2850
11318,브론넨코겔,46.9,10.85,3440
11320,인스브루크/유니벌시테,47.2667,11.3833,577
11325,젠바치,47.3833,11.75,530
11337,로페렐 알므,47.6,12.65,1623
11340,체밋테노에,47.3333,12.7333,1973
11343,손브릭-오톰,47.05,12.95,3105
11346,라우리스,47.2167,13,930
11348,마리아피파,47.15,13.75,1151
11350,잘츠부르크/프레이살,47.7833,13.05,420
11356,배드 웃세,47.6167,13.7833,670
11358,배드 미턴도르프,47.55,13.9333,808
11362,칼방,47.4167,14.7667,742
11365,켈트베그/오텀. STAT.,47.2,14.7667,669
11384,히르스첸코겔,47.6167,15.8333,1318
11385,호헤 완드/호채코겔하우,47.8167,16.0333,941
11387,세바스도르프,47.9833,16.5,185
11390,하르트버그,47.2833,15.9833,330
11393,루즈만스부르그,47.4667,16.6667,201
11395,안두,47.7667,17.0333,122
11406,채브,50.0833,12.4,483
11414,카를로비 바리,50.2,12.9167,606
11423,프르지므다,49.6667,12.6667,742
11438,후시미스,50.3833,13.3333,322
11450,필젠-미쿨카,49.7667,13.3833,360
11457,츄라노브,49.0667,13.6167,1118
11464,밀라소프카,50.55,13.9333,833
11487,코첼로비체,49.4667,13.8333,519
11502,우스티 나트 라벰,50.6833,14.0333,375
11509,독사니,50.4667,14.1667,158
11518,프라하 루지네,50.1,14.25,380
11518,프라하,50.1,14.25,380
11520,프라하,50.0167,14.45,303
11538,테메린,49.2,14.3333,500
11546,C. 비체-노쥐,48.95,14.4667,395
11567,프라하-크베리,50.1167,14.5333,286
11603,리베레츠,50.7667,15.0167,405
11624,카스라브,49.9333,15.3833,242
11628,크레신-크라모린,49.5833,15.0833,534
11636,코스텔인 마이스로바,49.1833,15.4667,569
11643,베츠 포드 스네,50.6667,15.75,816
11652,팔두비케,50.0167,15.7333,226
11659,프르지비슬라프,49.5833,15.7667,533
11669,폴롬,50.35,16.3167,747
11679,우스티 나트 올리치,49.9833,16.4333,402
11683,스브라터치,49.7333,16.0333,733
11692,나메스트 나드 오스라브,49.1667,16.1167,472
11693,두코바니,49.1,16.1333,400
11698,쿠차로비치,48.8833,16.0833,334
11710,루카,49.65,16.95,510
11723,브르노 투르자니,49.15,16.7,237
11730,세라크,50.1833,17.1167,1328
11766,셀베나,49.7667,17.55,750
11774,호레소브,49.3167,17.5667,231
11782,오스트라바 모슈노프,49.6833,18.1167,257
11787,리사 호라,49.55,18.45,1324
11801,마라키,48.4,17.15,205
11816,브라티슬라바 레티스코,48.2,17.2,133
11819,이야슬로브스케 보후니체,48.4833,17.6667,176
11826,피에슈타니,48.6167,17.8333,163
11841,질리나 ,48.2333,18.6167,310
11855,니트라,48.2833,18.1333,135
11856,모코우체,48.2833,18.45,261
11858,후루바노보,47.8667,18.2,115
11867,프리에비드자,48.7667,18.6,260
11880,두디누체,48.1667,18.8667,139
11903,슬리아치,48.65,19.15,314
11916,초폭,48.9833,19.6,2005
11918,리섹,49.3667,19.6833,692
11927,루체녜츠,48.3333,19.7333,214
11930,롬니츠키 슈티트,49.2,20.2167,2634
11933,스텝스케 플레소,49.1167,20.0833,1354
11934,포프라트,49.0667,20.25,694
11938,텔가르트,48.85,20.1833,901
11952,가노우체,49.0333,20.3167,
11955,프레소브,49.0333,21.3167,307
11958,코이쇼스카 홀라,48.7833,20.9833,1244
11968,코시체,48.6667,21.2167,230
11976,스트롭코프,49.2167,21.65,216
11978,밀호스토,48.6667,21.7333,105
11993,카메니차 낫 치로호,48.9333,22,176
12100,콜로브제크,54.1833,15.5833,3
12105,코샬린,54.2,16.15,32
12115,우스트카,54.5833,16.8667,3
12120,레바,54.75,17.5333,2
12125,렝보르크,54.55,17.75,38
12135,헬,54.6,18.8167,1
12160,엘블롱크,54.1667,19.4333,40
12185,켕트신,54.0667,21.3667,108
12195,수바우키,54.1333,22.95,184
12200,스비노스치에,53.9167,14.2333,6
12205,슈체친,53.4,14.6167,1
12210,르스꼬,53.7667,15.4167,52
12215,슈체치네크,53.7167,16.6833,137
12230,피와,53.1333,16.75,72
12235,호이니체,53.7167,17.55,164
12250,토룬,53.05,18.5833,69
12270,모아봐,53.1,20.35,147
12272,올슈틴,53.7667,20.4167,133
12280,미코우아이키,53.7833,21.5833,127
12285,오스트로웽카,53.0833,21.5667,94
12295,비알리스토크,53.1,23.1667,148
12300,고주프비엘코폴스키,52.75,15.2833,72
12310,스우비체,52.35,14.6,21
12330,포즈난,52.4167,16.85,83
12345,콜로,52.2,18.6667,116
12360,프워츠크,52.5833,19.7333,106
12375,바르샤바 오케엥치에,52.1667,20.9667,106
12375,바르샤바,52.1667,20.9667,106
12385,시에틀체,52.25,22.25,152
12399,테레스폴,52.0667,23.6167,133
12400,지엘로나 고라,51.9333,15.5333,192
12415,레그니차,51.2,16.2,122
12418,레슈노,51.8333,16.5333,91
12424,브로츠와프,51.1,16.8833,120
12435,칼리시,51.7833,18.0833,138
12455,베룬,51.2167,18.5667,200
12465,우치,51.7333,19.4,187
12469,술레야브,51.35,19.8667,188
12488,코지에니체,51.5667,21.55,123
12495,루블린 라다비에츠,51.2167,22.4,238
12497,브로다와,51.55,23.5333,177
12500,옐레니아 고라,50.9,15.8,342
12510,스니에츠,50.7333,15.7333,1603
12520,클로츠코,50.4333,16.6167,356
12530,오폴레,50.8,17.9667,163
12540,라치부슈,50.05,18.2,205
12550,쳉스트호바,50.8167,19.1,293
12560,카토비체,50.2333,19.0333,284
12566,크라쿠프,50.0833,19.8,237
12570,키엘체,50.8167,20.7,260
12575,타르노프,50.0333,20.9833,209
12580,르제스조프 예숀카,50.1,22.05,195
12585,산도미에시,50.7,21.7167,217
12595,자모시치,50.7,23.25,212
12600,비엘스코-비아와,49.8,19,398
12625,자코파네,49.3,19.9667,855
12650,카스프로위 위어치,49.2333,19.9833,1991
12660,노비 SACZ,49.6167,20.7,292
12690,레스코,49.4667,22.35,420
12695,프셰미슐,49.8,22.7667,279
12756,스체세니,48.1167,19.5167,152
12766,조스바포,48.4833,20.5333,305
12772,미슈콜츠,48.1,20.7667,232
12786,자호니,48.4,22.1667,103
12805,소프론,47.6833,16.6,233
12812,솜바트헤,47.2667,16.6333,220
12815,모손머저로바르,47.8833,17.2833,121
12822,죄르,47.7167,17.6833,116
12830,베스프렘/젠트키라리카바디자,47.0667,17.8333,280
12836,타타,47.65,18.3167,128
12843,부다페스트 페슈텐틀뢰린츠,47.4333,19.1833,138
12843,부다페스트,47.4333,19.1833,138
12846,아갈드,47.1833,18.6167,105
12847,탓,47.75,18.6,108
12851,케케스테토,47.8667,20.0167,1010
12860,솔노크,47.1167,20.2333,89
12866,포로스즈로,47.65,20.6333,91
12870,에거,47.9,20.3833,220
12882,데브레첸,47.4833,21.6,108
12892,니레기하자/나프코르,47.9667,21.8833,141
12910,센트고타드/파카스파,46.9167,16.3167,312
12915,절러에게르세그/안드라쉐이다,46.8667,16.8,179
12922,삼메르멜레,46.6833,17.1667,124
12925,너지커니저,46.45,16.9667,139
12935,시오포크,46.9167,18.05,108
12942,페치 포가니,46,18.2333,202
12950,파크,46.5833,18.85,97
12960,바자,46.1833,19.0167,112
12970,케치케메트,46.9167,19.75,113
12982,세게드,46.25,20.1,82
12992,베케슈처버,46.6833,21.1667,88
13067,팔리치,46.1,19.7667,102
13160,솜보르,45.7667,19.15,87
13168,노비 사드 림스키 산세비,45.3333,19.85,86
13173,즈레냐닌,45.3667,20.4167,80
13174,키킨다,45.85,20.4667,81
13180,바나츠키 카를로박,45.05,21.0333,90
13183,브르샤츠,45.15,21.3167,83
13262,로즈니차,44.55,19.2333,121
13266,스렘스카미트로비차,45.1,19.55,82
13269,발레보,44.3167,19.9167,176
13272,베오그라드 수르친,44.8167,20.2833,96
